PG.Genes,PG.ProteinDescriptions,PG.UniProtIds,PG.ProteinNames,PG.CellularComponent,PG.BiologicalProcess,PG.MolecularFunction,PG.Qvalue,[1] 22_0505_002_SSL2_ND_Non_23_01.wiff.PG.NrOfPrecursorsIdentified,[2] 22_0505_003_SSL2_ND_Inj_27_01.wiff.PG.NrOfPrecursorsIdentified,[3] 22_0505_004_SSL2_ND_Non_24_01.wiff.PG.NrOfPrecursorsIdentified,[4] 22_0505_005_SSL2_ND_Inj_28_01.wiff.PG.NrOfPrecursorsIdentified,[5] 22_0505_006_SSL2_ND_Non_25_01.wiff.PG.NrOfPrecursorsIdentified,[6] 22_0505_008_SSL2_ND_Non_26_01.wiff.PG.NrOfPrecursorsIdentified,[7] 22_0505_009_SSL2_ND_Inj_30_01.wiff.PG.NrOfPrecursorsIdentified,[8] 22_0505_010_SSL2_ND_Inj_29_02.wiff.PG.NrOfPrecursorsIdentified,[1] 22_0505_002_SSL2_ND_Non_23_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[2] 22_0505_003_SSL2_ND_Inj_27_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[3] 22_0505_004_SSL2_ND_Non_24_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[4] 22_0505_005_SSL2_ND_Inj_28_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[5] 22_0505_006_SSL2_ND_Non_25_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[6] 22_0505_008_SSL2_ND_Non_26_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[7] 22_0505_009_SSL2_ND_Inj_30_01.wiff.PG.NrOfPrecursorsUsedForQuantification,[8] 22_0505_010_SSL2_ND_Inj_29_02.wiff.PG.NrOfPrecursorsUsedForQuantification,[1] 22_0505_002_SSL2_ND_Non_23_01.wiff.PG.Quantity,[2] 22_0505_003_SSL2_ND_Inj_27_01.wiff.PG.Quantity,[3] 22_0505_004_SSL2_ND_Non_24_01.wiff.PG.Quantity,[4] 22_0505_005_SSL2_ND_Inj_28_01.wiff.PG.Quantity,[5] 22_0505_006_SSL2_ND_Non_25_01.wiff.PG.Quantity,[6] 22_0505_008_SSL2_ND_Non_26_01.wiff.PG.Quantity,[7] 22_0505_009_SSL2_ND_Inj_30_01.wiff.PG.Quantity,[8] 22_0505_010_SSL2_ND_Inj_29_02.wiff.PG.Quantity
Sptan1,"Spectrin alpha chain, non-erythrocytic 1",P16546,SPTN1_MOUSE,"fascia adherens,microtubule cytoskeleton,membrane,lateral plasma membrane,Z disc,cortical cytoskeleton,cuticular plate,paranode region of axon,myelin sheath,intracellular membrane-bounded organelle,extracellular exosome,extracellular vesicle",actin filament capping,"actin binding,calcium ion binding,protein binding,calmodulin binding,spectrin binding,cadherin binding,protein heterodimerization activity",9.774820147069574E-66,217,210,210,193,212,217,211,213,217,210,210,193,212,217,211,213,1135.240234375,904.3931274414062,1155.8282470703125,627.7810668945312,1182.8812255859375,1061.2545166015625,874.4429321289062,937.5431518554688
Lamp2,Lysosome-associated membrane glycoprotein 2;Isoform LAMP-2B of Lysosome-associated membrane glycoprotein 2;Isoform LAMP-2C of Lysosome-associated membrane glycoprotein 2,P17047;P17047-2;P17047-3,LAMP2_MOUSE,"extracellular space,lysosome,lysosomal membrane,late endosome,trans-Golgi network,plasma membrane,membrane,phagocytic vesicle membrane,platelet dense granule membrane,late endosome membrane,autolysosome,perinuclear region of cytoplasm,chaperone-mediated autophagy translocation complex,extracellular exosome,integral component of autophagosome membrane,lysosomal matrix;;","protein targeting,autophagy,cellular response to starvation,regulation of protein stability,negative regulation of protein homooligomerization,muscle cell cellular homeostasis,protein stabilization,chaperone-mediated autophagy,protein targeting to lysosome involved in chaperone-mediated autophagy,autophagosome maturation,lysosomal protein catabolic process;;","protein binding,enzyme binding,protein domain specific binding;;",2.507634069815262E-25,8,9,7,7,8,8,9,8,8,9,7,7,8,8,9,8,335.467529296875,655.5419311523438,281.8526611328125,656.811767578125,258.7593688964844,314.6905212402344,692.9293823242188,660.284423828125
Hspa2,Heat shock-related 70 kDa protein 2,P17156,HSP72_MOUSE,"synaptonemal complex,male germ cell nucleus,nucleus,nucleoplasm,mitochondrion,cytosol,cell surface,membrane,CatSper complex,myelin sheath,extracellular exosome,blood microparticle,meiotic spindle","positive regulation of protein phosphorylation,male meiosis,male meiosis I,spermatogenesis,spermatid development,response to heat,response to cold,positive regulation of cyclin-dependent protein serine/threonine kinase activity involved in G2/M transition of mitotic cell cycle,positive regulation of ATPase activity,protein refolding,synaptonemal complex disassembly,negative regulation of inclusion body assembly,positive regulation of calcium-transporting ATPase activity","protein binding,ATP binding,enzyme binding,unfolded protein binding,glycolipid binding,disordered domain specific binding",0.003918961209857199,1,2,Filtered,Filtered,1,Filtered,Filtered,Filtered,1,2,Filtered,Filtered,1,Filtered,Filtered,Filtered,5.671420097351074,3.348452568054199,Filtered,Filtered,2.3405375480651855,Filtered,Filtered,Filtered
Eno1,Alpha-enolase,P17182,ENOA_MOUSE,"phosphopyruvate hydratase complex,extracellular space,nucleus,cytoplasm,cytosol,plasma membrane,cell surface,membrane,extrinsic component of plasma membrane,myelin sheath,extracellular exosome,cell cortex region","negative regulation of transcription from RNA polymerase II promoter,in utero embryonic development,glycolytic process,positive regulation of binding","magnesium ion binding,RNA polymerase II regulatory region sequence-specific DNA binding,transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding,transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific binding,RNA binding,phosphopyruvate hydratase activity,protein homodimerization activity,cadherin binding,protein heterodimerization activity,GTPase binding",4.0011588513239213E-41,53,51,53,49,53,51,55,55,53,51,53,49,53,51,55,55,5925.48779296875,5083.0595703125,5328.94775390625,4174.08203125,4801.10791015625,5042.61328125,4277.16943359375,5426.2333984375
Ap2a1,AP-2 complex subunit alpha-1;Isoform B of AP-2 complex subunit alpha-1,P17426;P17426-2,AP2A1_MOUSE,"clathrin-coated pit,membrane,basolateral plasma membrane,apical plasma membrane,membrane coat,clathrin adaptor complex,secretory granule,filopodium tip;","intracellular protein transport,endocytosis,vesicle-mediated transport,negative regulation of hyaluronan biosynthetic process;","protein binding,protein C-terminus binding,protein transporter activity,protein kinase binding,protein complex binding,low-density lipoprotein particle receptor binding;",1.560468117106299E-36,25,31,24,28,28,26,33,31,25,31,24,28,28,26,33,31,273.4134216308594,353.35186767578125,250.7466583251953,328.95892333984375,275.0372314453125,246.57701110839844,390.91229248046875,361.8055114746094
Ap2a2,AP-2 complex subunit alpha-2,P17427,AP2A2_MOUSE,"plasma membrane,clathrin-coated pit,membrane coat,clathrin adaptor complex,secretory granule,cytoplasmic vesicle","intracellular protein transport,endocytosis,vesicle-mediated transport,regulation of hematopoietic stem cell differentiation","protein binding,lipid binding,protein transporter activity,protein kinase binding,protein domain specific binding,disordered domain specific binding",6.576101141764084E-44,38,41,37,35,38,38,40,41,38,41,37,35,38,38,40,41,330.6434020996094,371.80224609375,333.70263671875,363.9299011230469,368.6889343261719,294.0470275878906,407.79229736328125,369.54071044921875
Gba,Glucosylceramidase,P17439,GLCM_MOUSE,"extracellular space,lysosomal membrane,lysosomal lumen,extracellular exosome","glucosylceramide catabolic process,cellular response to starvation,response to pH,termination of signal transduction,regulation of cellular protein metabolic process,negative regulation of cellular protein metabolic process,positive regulation of proteasomal ubiquitin-dependent protein catabolic process,negative regulation of protein homooligomerization,negative regulation of interleukin-6 production,regulation of water loss via skin,response to testosterone,positive regulation of protein dephosphorylation,positive regulation of protein complex disassembly,negative regulation of MAP kinase activity,skin morphogenesis,response to estrogen,sphingosine biosynthetic process,ceramide biosynthetic process,regulation of protein metabolic process,positive regulation of protein metabolic process,cellular response to tumor necrosis factor,response to dexamethasone,response to thyroid hormone,negative regulation of neuron death,beta-glucoside catabolic process,positive regulation of proteolysis involved in cellular protein catabolic process,positive regulation of protein lipidation,positive regulation of neuronal action potential,positive regulation of mitophagy in response to mitochondrial depolarization,autophagosome organization","glucosylceramidase activity,receptor binding,hydrolase activity",0.0012378096152523743,Filtered,2,Filtered,2,Filtered,Filtered,2,3,Filtered,2,Filtered,2,Filtered,Filtered,2,3,Filtered,6.805978298187256,Filtered,12.781266212463379,Filtered,Filtered,5.604427337646484,2.0495262145996094
Selenbp1,Selenium-binding protein 1,P17563,SBP1_MOUSE,"fibrillar center,extracellular space,nucleolus,cytosol,membrane,extracellular exosome","protein transport,brown fat cell differentiation",selenium binding,6.709571526038899E-44,48,45,48,33,47,49,46,48,48,45,48,33,47,49,46,48,4802.7958984375,2883.74462890625,4153.66943359375,620.3195190429688,4193.96533203125,4768.05859375,1847.5693359375,2765.707275390625
Hk1,Isoform HK1 of Hexokinase-1,P17710-3,HXK1_MOUSE,,,,1.802975364345407E-58,47,42,45,45,47,45,42,44,47,42,45,45,47,45,42,44,1174.06884765625,320.1199035644531,1068.7305908203125,854.1107177734375,965.0209350585938,782.8981323242188,302.4102783203125,269.3568115234375
Ppia,Peptidyl-prolyl cis-trans isomerase A,P17742,PPIA_MOUSE,"extracellular space,nucleus,cytosol,focal adhesion,membrane,vesicle,myelin sheath,extracellular exosome","protein peptidyl-prolyl isomerization,protein folding,neuron differentiation,lipid particle organization,regulation of viral genome replication,positive regulation of viral genome replication,positive regulation of protein secretion","RNA binding,peptidyl-prolyl cis-trans isomerase activity,cyclosporin A binding",1.6330908001183521E-47,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,2166.488037109375,3288.636962890625,1920.3399658203125,2233.072265625,2144.900634765625,1952.0845947265625,3320.354248046875,2746.61181640625
Tpi1,Triosephosphate isomerase,P17751,TPIS_MOUSE,"extracellular space,nucleus,cytosol,extracellular exosome","glucose metabolic process,gluconeogenesis,glycolytic process,pentose-phosphate shunt,multicellular organism development,glycerol catabolic process,glyceraldehyde-3-phosphate metabolic process,glyceraldehyde-3-phosphate biosynthetic process","triose-phosphate isomerase activity,isomerase activity,ubiquitin protein ligase binding",2.3671799569657676E-48,35,31,36,31,32,36,32,35,35,31,36,31,32,36,32,35,4057.488037109375,3010.832275390625,3709.20703125,1638.376953125,3576.726318359375,3958.74951171875,2584.217529296875,3195.8916015625
Slc2a1,"Solute carrier family 2, facilitated glucose transporter member 1",P17809,GTR1_MOUSE,"female pronucleus,intracellular,cytoplasm,cytosol,plasma membrane,integral component of plasma membrane,caveola,intercalated disc,membrane,basolateral plasma membrane,apical plasma membrane,Z disc,midbody,cortical actin cytoskeleton,vesicle,sarcolemma,melanosome,membrane raft,extracellular exosome,blood microparticle","protein complex assembly,female pregnancy,glucose transport,cerebral cortex development,response to insulin,cellular response to glucose starvation,xenobiotic transport,dehydroascorbic acid transport,cellular response to mechanical stimulus,cellular hyperosmotic response,response to Thyroglobulin triiodothyronine,glucose transmembrane transport","glucose transmembrane transporter activity,protein binding,kinase binding,dehydroascorbic acid transporter activity,identical protein binding,xenobiotic transporter activity,protein self-association,D-glucose transmembrane transporter activity",1.9748254767478435E-38,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,118.94088745117188,46.82966613769531,103.60026550292969,68.45037841796875,80.74221801757812,39.46657180786133,53.47196960449219,27.560083389282227
Hspa1b,Heat shock 70 kDa protein 1B,P17879,HS71B_MOUSE,"zona pellucida receptor complex,intracellular,mitochondrion,mitochondrial matrix,centrosome,cell body","binding of sperm to zona pellucida,response to heat,protein refolding,negative regulation of apoptotic process,negative regulation of cysteine-type endopeptidase activity involved in apoptotic process,positive regulation of microtubule nucleation,regulation of mitotic spindle assembly","protein binding,ATP binding",1.492607256132022E-55,26,27,26,25,27,25,28,27,26,27,26,25,27,25,28,27,254.7162322998047,355.61968994140625,276.0645751953125,330.8841247558594,271.1985168457031,172.81173706054688,459.0322570800781,325.4169921875
Lyz1,Lysozyme C-1,P17897,LYZ1_MOUSE,"extracellular space,extracellular exosome","cell wall macromolecule catabolic process,cytolysis,defense response to Gram-negative bacterium,defense response to Gram-positive bacterium","lysozyme activity,identical protein binding",0.0006687093560342796,1,1,1,Filtered,Filtered,1,Filtered,Filtered,1,1,0,Filtered,Filtered,1,Filtered,Filtered,16.218353271484375,1.300212025642395,NaN,Filtered,Filtered,3.200878858566284,Filtered,Filtered
Pcna,Proliferating cell nuclear antigen,P17918,PCNA_MOUSE,"cyclin-dependent protein kinase holoenzyme complex,nuclear chromosome, telomeric region,intracellular,nucleus,nuclear lamina,nucleoplasm,replication fork,centrosome,nuclear body,nuclear replication fork,PCNA complex,extracellular exosome,PCNA-p21 complex","negative regulation of transcription from RNA polymerase II promoter,leading strand elongation,base-excision repair, gap-filling,mismatch repair,translesion synthesis,replication fork processing,positive regulation of deoxyribonuclease activity,cellular response to UV,positive regulation of DNA repair,positive regulation of DNA replication,cellular response to xenobiotic stimulus,mitotic telomere maintenance via semi-conservative replication","purine-specific mismatch base pair DNA N-glycosylase activity,chromatin binding,damaged DNA binding,protein binding,enzyme binding,DNA polymerase processivity factor activity,receptor tyrosine kinase binding,dinucleotide insertion or deletion binding,MutLalpha complex binding,histone acetyltransferase binding,identical protein binding,DNA polymerase binding",7.904821154369563E-46,4,10,4,10,6,6,10,9,4,10,4,10,6,6,10,9,54.943115234375,151.8484649658203,25.164119720458984,326.9033203125,30.94881820678711,50.47521209716797,196.08099365234375,123.39939880371094
Ctsd,Cathepsin D,P18242,CATD_MOUSE,"extracellular space,mitochondrion,lysosome,melanosome,membrane raft,extracellular exosome,extracellular matrix","autophagosome assembly,proteolysis,protein catabolic process,epithelial tube branching involved in lung morphogenesis","aspartic-type endopeptidase activity,peptidase activity,hydrolase activity",9.658620400139059E-45,25,30,21,29,21,26,31,31,25,30,21,29,21,26,31,31,570.51708984375,3125.674560546875,382.6356201171875,3592.560791015625,468.9544982910156,760.064697265625,3430.193603515625,2748.3876953125
Cyr61,Protein CYR61,P18406,CYR61_MOUSE,"proteinaceous extracellular matrix,extracellular space,extracellular matrix","regulation of cell growth,osteoblast differentiation,positive regulation of protein phosphorylation,intussusceptive angiogenesis,atrioventricular valve morphogenesis,apoptotic process involved in heart morphogenesis,ventricular septum development,chemotaxis,cell adhesion,signal transduction,cell-cell signaling,positive regulation of phospholipase activity,positive regulation of cell-substrate adhesion,extracellular matrix organization,positive regulation of cell migration,positive regulation of BMP signaling pathway,positive regulation of osteoblast proliferation,positive regulation of apoptotic process,negative regulation of apoptotic process,positive regulation of cysteine-type endopeptidase activity involved in apoptotic process,wound healing, spreading of cells,positive regulation of cell differentiation,positive regulation of osteoblast differentiation,positive regulation of protein kinase activity,positive regulation of transcription from RNA polymerase II promoter,atrial septum morphogenesis,chondroblast differentiation,chorio-allantoic fusion,labyrinthine layer blood vessel development,positive regulation of cartilage development,regulation of ERK1 and ERK2 cascade,reactive oxygen species metabolic process,cell-cell adhesion,positive regulation of ceramide biosynthetic process","integrin binding,insulin-like growth factor binding,heparin binding,extracellular matrix binding",2.0400095567223597E-06,Filtered,1,Filtered,2,Filtered,1,1,1,Filtered,1,Filtered,2,Filtered,1,0,1,Filtered,2.138247489929199,Filtered,2.9260094165802,Filtered,6.553055286407471,NaN,2.1730384826660156
,Ig heavy chain V region 6.96,P18528,HVM57_MOUSE,,,antigen binding,3.700258251966198E-10,2,2,1,2,1,1,1,1,2,2,0,2,1,0,1,1,2.875533103942871,2.8630030155181885,NaN,13.196282386779785,0.9994513392448425,NaN,2.5019371509552,0.7403506636619568
Cfl1,Cofilin-1,P18760,COF1_MOUSE,"extracellular region,extracellular space,cytoplasm,cytosol,cell-cell junction,focal adhesion,membrane,nuclear matrix,lamellipodium,cortical actin cytoskeleton,extracellular matrix,lamellipodium membrane,vesicle,ruffle membrane,extracellular exosome","mitotic cytokinesis,neural crest cell migration,neural fold formation,platelet degranulation,protein phosphorylation,cytoskeleton organization,actin filament organization,response to virus,regulation of cell morphogenesis,establishment of cell polarity,cell projection organization,actin filament depolymerization,actin filament fragmentation,positive regulation of actin filament depolymerization,response to amino acid,positive regulation by host of viral process,negative regulation of cell size,regulation of dendritic spine morphogenesis","receptor binding,actin filament binding",1.849701854184008E-61,24,25,22,24,22,24,26,25,24,25,22,24,22,24,26,25,1640.238525390625,3964.746337890625,1302.034912109375,6103.97119140625,1455.9443359375,1800.7896728515625,4595.17626953125,4047.549072265625
